
time,ax,ay,az,wx,wy,wz,
7.216,-5.27,-0.66,3.43,1.60,0.24,1.00,
7.223,-5.27,-0.66,3.43,1.37,0.28,2.10,
7.224,-5.27,-0.66,3.43,1.37,0.28,2.10,
7.225,-4.91,-1.22,3.52,1.37,0.28,2.10,
7.225,-4.91,-1.22,3.52,1.37,0.28,2.10,
7.233,-4.91,-1.22,3.52,1.20,0.36,3.14,
7.235,-4.91,-1.22,3.52,1.20,0.36,3.14,
7.235,-3.00,-1.77,3.64,1.20,0.36,3.14,
7.236,-3.00,-1.77,3.64,1.20,0.36,3.14,
7.242,-3.00,-1.77,3.64,1.13,0.45,3.87,
7.243,-3.00,-1.77,3.64,1.13,0.45,3.87,
7.244,-2.56,-2.27,3.69,1.13,0.45,3.87,
7.244,-2.56,-2.27,3.69,1.13,0.45,3.87,
7.251,-2.56,-2.27,3.69,1.19,0.48,3.99,
7.252,-2.56,-2.27,3.69,1.19,0.48,3.99,
7.253,-1.89,-2.65,3.64,1.19,0.48,3.99,
7.254,-1.89,-2.65,3.64,1.19,0.48,3.99,
7.266,-1.89,-2.65,3.64,1.31,0.43,3.50,
7.267,-1.89,-2.65,3.64,1.31,0.43,3.50,
7.267,-1.33,-2.86,3.47,1.31,0.43,3.50,
7.268,-1.33,-2.86,3.47,1.31,0.43,3.50,
7.272,-1.33,-2.86,3.47,1.43,0.30,2.67,
7.272,-1.33,-2.86,3.47,1.43,0.30,2.67,
7.273,-1.12,-2.90,3.22,1.43,0.30,2.67,
7.274,-1.12,-2.90,3.22,1.43,0.30,2.67,
7.284,-1.12,-2.90,3.22,1.49,0.14,1.77,
7.285,-1.12,-2.90,3.22,1.49,0.14,1.77,
7.285,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.286,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.29,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.291,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.291,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.291,-1.23,-2.79,2.95,1.49,0.14,1.77,
7.3,-1.23,-2.79,2.95,1.48,-0.01,0.99,
7.301,-1.23,-2.79,2.95,1.48,-0.01,0.99,
7.302,-2.12,-2.35,2.82,1.48,-0.01,0.99,
7.302,-2.12,-2.35,2.82,1.48,-0.01,0.99,
7.311,-2.12,-2.35,2.82,1.37,-0.12,0.42,
7.312,-2.12,-2.35,2.82,1.37,-0.12,0.42,
7.313,-2.60,-2.09,2.99,1.37,-0.12,0.42,
7.313,-2.60,-2.09,2.99,1.37,-0.12,0.42,
7.32,-2.60,-2.09,2.99,1.21,-0.16,0.13,
7.321,-2.60,-2.09,2.99,1.21,-0.16,0.13,
7.321,-2.99,-1.87,3.27,1.21,-0.16,0.13,
7.322,-2.99,-1.87,3.27,1.21,-0.16,0.13,
7.328,-2.99,-1.87,3.27,1.05,-0.16,0.11,
7.329,-2.99,-1.87,3.27,1.05,-0.16,0.11,
7.329,-3.28,-1.70,3.60,1.05,-0.16,0.11,
7.33,-3.28,-1.70,3.60,1.05,-0.16,0.11,
7.338,-3.28,-1.70,3.60,0.96,-0.11,0.29,
7.339,-3.28,-1.70,3.60,0.96,-0.11,0.29,
7.34,-3.47,-1.55,3.90,0.96,-0.11,0.29,
7.34,-3.47,-1.55,3.90,0.96,-0.11,0.29,
7.347,-3.47,-1.55,3.90,0.85,-0.05,0.56,
7.348,-3.47,-1.55,3.90,0.85,-0.05,0.56,
7.349,-3.57,-1.43,4.09,0.85,-0.05,0.56,
7.35,-3.57,-1.43,4.09,0.85,-0.05,0.56,
7.357,-3.57,-1.43,4.09,0.85,0.01,0.83,
7.357,-3.57,-1.43,4.09,0.85,0.01,0.83,
7.358,-3.60,-1.34,4.25,0.85,0.01,0.83,
7.359,-3.60,-1.34,4.25,0.85,0.01,0.83,
7.367,-3.60,-1.34,4.25,1.05,0.07,1.07,
7.368,-3.60,-1.34,4.25,1.05,0.07,1.07,
7.369,-3.57,-1.25,4.36,1.05,0.07,1.07,
7.369,-3.57,-1.25,4.36,1.05,0.07,1.07,
7.377,-3.57,-1.25,4.36,1.26,0.10,1.25,
7.378,-3.57,-1.25,4.36,1.26,0.10,1.25,
7.378,-3.49,-1.19,4.44,1.26,0.10,1.25,
7.379,-3.49,-1.19,4.44,1.26,0.10,1.25,
7.385,-3.49,-1.19,4.44,1.45,0.12,1.36,
7.386,-3.49,-1.19,4.44,1.45,0.12,1.36,
7.387,-3.38,-1.12,4.50,1.45,0.12,1.36,
7.387,-3.38,-1.12,4.50,1.45,0.12,1.36,
7.395,-3.38,-1.12,4.50,1.62,0.11,1.41,
7.396,-3.38,-1.12,4.50,1.62,0.11,1.41,
7.397,-3.24,-1.01,4.50,1.62,0.11,1.41,
7.398,-3.24,-1.01,4.50,1.62,0.11,1.41,
7.404,-3.24,-1.01,4.50,1.74,0.10,1.39,
7.405,-3.24,-1.01,4.50,1.74,0.10,1.39,
7.405,-3.02,-0.93,4.43,1.74,0.10,1.39,
7.406,-3.02,-0.93,4.43,1.74,0.10,1.39,
7.414,-3.02,-0.93,4.43,1.81,0.08,1.33,
7.415,-3.02,-0.93,4.43,1.81,0.08,1.33,
7.415,-2.76,-0.87,4.33,1.81,0.08,1.33,
7.416,-2.76,-0.87,4.33,1.81,0.08,1.33,
7.423,-2.76,-0.87,4.33,1.84,0.05,1.22,
7.424,-2.76,-0.87,4.33,1.84,0.05,1.22,
7.425,-2.49,-0.82,4.25,1.84,0.05,1.22,
7.425,-2.49,-0.82,4.25,1.84,0.05,1.22,
7.433,-2.49,-0.82,4.25,1.82,0.02,1.07,
7.434,-2.49,-0.82,4.25,1.82,0.02,1.07,
7.435,-2.20,-0.76,4.17,1.82,0.02,1.07,
7.435,-2.20,-0.76,4.17,1.82,0.02,1.07,
7.443,-2.20,-0.76,4.17,1.76,-0.02,0.88,
7.444,-2.20,-0.76,4.17,1.76,-0.02,0.88,
7.445,-1.94,-0.65,4.09,1.76,-0.02,0.88,
7.445,-1.94,-0.65,4.09,1.76,-0.02,0.88,
7.452,-1.94,-0.65,4.09,1.67,-0.07,0.67,
7.453,-1.94,-0.65,4.09,1.67,-0.07,0.67,
7.453,-1.72,-0.52,3.98,1.67,-0.07,0.67,
7.454,-1.72,-0.52,3.98,1.67,-0.07,0.67,
7.461,-1.72,-0.52,3.98,1.57,-0.12,0.45,
7.462,-1.72,-0.52,3.98,1.57,-0.12,0.45,
7.462,-1.52,-0.37,3.82,1.57,-0.12,0.45,
7.463,-1.52,-0.37,3.82,1.57,-0.12,0.45,
7.471,-1.52,-0.37,3.82,1.46,-0.19,0.24,
7.472,-1.52,-0.37,3.82,1.46,-0.19,0.24,
7.473,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.474,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.483,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.484,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.485,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.486,-1.38,-0.24,3.67,1.46,-0.19,0.24,
7.491,-1.38,-0.24,3.67,1.34,-0.25,0.07,
7.491,-1.38,-0.24,3.67,1.34,-0.25,0.07,
7.492,-1.37,-0.14,3.53,1.34,-0.25,0.07,
7.492,-1.37,-0.14,3.53,1.34,-0.25,0.07,
7.509,-1.37,-0.14,3.53,1.21,-0.31,-0.07,
7.509,-1.37,-0.14,3.53,1.21,-0.31,-0.07,
7.51,-1.39,-0.09,3.37,1.21,-0.31,-0.07,
7.51,-1.39,-0.09,3.37,1.21,-0.31,-0.07,
7.511,-1.39,-0.09,3.37,0.97,-0.35,-0.19,
7.512,-1.39,-0.09,3.37,0.97,-0.35,-0.19,
7.512,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.512,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.519,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.52,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.52,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.52,-1.36,-0.03,2.98,0.97,-0.35,-0.19,
7.528,-1.36,-0.03,2.98,0.85,-0.34,-0.16,
7.529,-1.36,-0.03,2.98,0.85,-0.34,-0.16,
7.529,-1.62,-0.04,2.60,0.85,-0.34,-0.16,
7.53,-1.62,-0.04,2.60,0.85,-0.34,-0.16,
7.538,-1.62,-0.04,2.60,0.74,-0.31,-0.08,
7.539,-1.62,-0.04,2.60,0.74,-0.31,-0.08,
7.539,-1.62,-0.03,2.29,0.74,-0.31,-0.08,
7.54,-1.62,-0.03,2.29,0.74,-0.31,-0.08,
7.547,-1.62,-0.03,2.29,0.60,-0.26,0.02,
7.547,-1.62,-0.03,2.29,0.60,-0.26,0.02,
7.548,-1.49,0.01,2.04,0.60,-0.26,0.02,
7.548,-1.49,0.01,2.04,0.60,-0.26,0.02,
7.558,-1.49,0.01,2.04,0.45,-0.20,0.15,
7.559,-1.49,0.01,2.04,0.45,-0.20,0.15,
7.559,-1.30,0.05,1.84,0.45,-0.20,0.15,
7.56,-1.30,0.05,1.84,0.45,-0.20,0.15,
7.567,-1.30,0.05,1.84,0.28,-0.12,0.26,
7.568,-1.30,0.05,1.84,0.28,-0.12,0.26,
7.568,-1.13,0.14,1.73,0.28,-0.12,0.26,
7.569,-1.13,0.14,1.73,0.28,-0.12,0.26,
7.579,-1.13,0.14,1.73,0.12,-0.06,0.33,
7.58,-1.13,0.14,1.73,0.12,-0.06,0.33,
7.581,-0.98,0.26,1.73,0.12,-0.06,0.33,
7.581,-0.98,0.26,1.73,0.12,-0.06,0.33,
7.585,-0.98,0.26,1.73,0.00,-0.01,0.35,
7.586,-0.98,0.26,1.73,0.00,-0.01,0.35,
7.586,-0.84,0.41,1.76,0.00,-0.01,0.35,
7.587,-0.84,0.41,1.76,0.00,-0.01,0.35,
7.594,-0.84,0.41,1.76,-0.07,0.00,0.32,
7.595,-0.84,0.41,1.76,-0.07,0.00,0.32,
7.595,-0.70,0.61,1.77,-0.07,0.00,0.32,
7.596,-0.70,0.61,1.77,-0.07,0.00,0.32,
7.604,-0.70,0.61,1.77,-0.08,-0.01,0.28,
7.605,-0.70,0.61,1.77,-0.08,-0.01,0.28,
7.606,-0.57,0.81,1.78,-0.08,-0.01,0.28,
7.607,-0.57,0.81,1.78,-0.08,-0.01,0.28,
7.615,-0.57,0.81,1.78,-0.03,-0.04,0.22,
7.616,-0.57,0.81,1.78,-0.03,-0.04,0.22,
7.617,-0.45,0.98,1.74,-0.03,-0.04,0.22,
7.618,-0.45,0.98,1.74,-0.03,-0.04,0.22,
7.623,-0.45,0.98,1.74,0.05,-0.07,0.16,
7.624,-0.45,0.98,1.74,0.05,-0.07,0.16,
7.624,-0.42,1.13,1.71,0.05,-0.07,0.16,
7.625,-0.42,1.13,1.71,0.05,-0.07,0.16,
7.646,-0.42,1.13,1.71,0.14,-0.09,0.11,
7.647,-0.42,1.13,1.71,0.14,-0.09,0.11,
7.647,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.647,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.648,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.648,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.648,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.648,-0.50,1.20,1.73,0.14,-0.09,0.11,
7.651,-0.50,1.20,1.73,0.33,-0.08,0.08,
7.652,-0.50,1.20,1.73,0.33,-0.08,0.08,
7.652,-0.71,0.98,1.58,0.33,-0.08,0.08,
7.652,-0.71,0.98,1.58,0.33,-0.08,0.08,
7.662,-0.71,0.98,1.58,0.42,-0.04,0.13,
7.663,-0.71,0.98,1.58,0.42,-0.04,0.13,
7.663,-0.74,0.74,1.33,0.42,-0.04,0.13,
7.663,-0.74,0.74,1.33,0.42,-0.04,0.13,
7.671,-0.74,0.74,1.33,0.47,0.00,0.23,
7.672,-0.74,0.74,1.33,0.47,0.00,0.23,
7.672,-0.64,0.44,0.88,0.47,0.00,0.23,
7.673,-0.64,0.44,0.88,0.47,0.00,0.23,
7.681,-0.64,0.44,0.88,0.47,0.00,0.23,
7.682,-0.64,0.44,0.88,0.47,0.00,0.23,
7.682,-0.64,0.44,0.88,0.47,0.00,0.23,
7.683,-0.64,0.44,0.88,0.47,0.00,0.23,
7.69,-0.64,0.44,0.88,0.47,0.05,0.31,
7.691,-0.64,0.44,0.88,0.47,0.05,0.31,
7.691,-0.15,0.09,-0.01,0.47,0.05,0.31,
7.692,-0.15,0.09,-0.01,0.47,0.05,0.31,
7.699,-0.15,0.09,-0.01,0.37,0.08,0.35,
7.701,-0.15,0.09,-0.01,0.37,0.08,0.35,
7.701,0.26,0.03,-0.26,0.37,0.08,0.35,
7.702,0.26,0.03,-0.26,0.37,0.08,0.35,
7.708,0.26,0.03,-0.26,0.13,0.07,0.31,
7.709,0.26,0.03,-0.26,0.13,0.07,0.31,
7.71,0.67,0.02,-0.27,0.13,0.07,0.31,
7.71,0.67,0.02,-0.27,0.13,0.07,0.31,
7.718,0.67,0.02,-0.27,-0.18,0.00,0.15,
7.719,0.67,0.02,-0.27,-0.18,0.00,0.15,
7.72,1.00,-0.02,-0.05,-0.18,0.00,0.15,
7.72,1.00,-0.02,-0.05,-0.18,0.00,0.15,
7.727,1.00,-0.02,-0.05,-0.47,-0.13,-0.09,
7.728,1.00,-0.02,-0.05,-0.47,-0.13,-0.09,
7.729,1.17,-0.15,0.25,-0.47,-0.13,-0.09,
7.729,1.17,-0.15,0.25,-0.47,-0.13,-0.09,
7.737,1.17,-0.15,0.25,-0.63,-0.29,-0.38,
7.738,1.17,-0.15,0.25,-0.63,-0.29,-0.38,
7.739,1.15,-0.35,0.45,-0.63,-0.29,-0.38,
7.739,1.15,-0.35,0.45,-0.63,-0.29,-0.38,
7.748,1.15,-0.35,0.45,-0.63,-0.45,-0.65,
7.748,1.15,-0.35,0.45,-0.63,-0.45,-0.65,
7.749,1.04,-0.58,0.57,-0.63,-0.45,-0.65,
7.75,1.04,-0.58,0.57,-0.63,-0.45,-0.65,
7.757,1.04,-0.58,0.57,-0.49,-0.56,-0.86,
7.758,1.04,-0.58,0.57,-0.49,-0.56,-0.86,
7.758,0.98,-0.76,0.60,-0.49,-0.56,-0.86,
7.759,0.98,-0.76,0.60,-0.49,-0.56,-0.86,
7.766,0.98,-0.76,0.60,-0.28,-0.60,-0.96,
7.768,0.98,-0.76,0.60,-0.28,-0.60,-0.96,
7.768,0.96,-0.78,0.62,-0.28,-0.60,-0.96,
7.769,0.96,-0.78,0.62,-0.28,-0.60,-0.96,
7.79,0.96,-0.78,0.62,-0.06,-0.57,-0.98,
7.79,0.96,-0.78,0.62,-0.06,-0.57,-0.98,
7.791,0.95,-0.65,0.74,-0.06,-0.57,-0.98,
7.791,0.95,-0.65,0.74,-0.06,-0.57,-0.98,
7.791,0.95,-0.65,0.74,0.14,-0.51,-0.92,
7.792,0.95,-0.65,0.74,0.14,-0.51,-0.92,
7.792,0.92,-0.39,0.86,0.14,-0.51,-0.92,
7.792,0.92,-0.39,0.86,0.14,-0.51,-0.92,
7.797,0.92,-0.39,0.86,0.30,-0.43,-0.84,
7.798,0.92,-0.39,0.86,0.30,-0.43,-0.84,
7.799,0.80,-0.09,1.00,0.30,-0.43,-0.84,
7.799,0.80,-0.09,1.00,0.30,-0.43,-0.84,
7.804,0.80,-0.09,1.00,0.45,-0.36,-0.74,
7.805,0.80,-0.09,1.00,0.45,-0.36,-0.74,
7.805,0.60,0.16,1.13,0.45,-0.36,-0.74,
7.805,0.60,0.16,1.13,0.45,-0.36,-0.74,
7.814,0.60,0.16,1.13,0.59,-0.29,-0.63,
7.815,0.60,0.16,1.13,0.59,-0.29,-0.63,
7.816,0.36,0.34,1.17,0.59,-0.29,-0.63,
7.816,0.36,0.34,1.17,0.59,-0.29,-0.63,
7.823,0.36,0.34,1.17,0.73,-0.23,-0.50,
7.824,0.36,0.34,1.17,0.73,-0.23,-0.50,
7.825,0.12,0.44,1.21,0.73,-0.23,-0.50,
7.825,0.12,0.44,1.21,0.73,-0.23,-0.50,
7.833,0.12,0.44,1.21,0.85,-0.15,-0.33,
7.834,0.12,0.44,1.21,0.85,-0.15,-0.33,
7.835,-0.12,0.46,1.18,0.85,-0.15,-0.33,
7.835,-0.12,0.46,1.18,0.85,-0.15,-0.33,
7.843,-0.12,0.46,1.18,0.93,-0.05,-0.14,
7.844,-0.12,0.46,1.18,0.93,-0.05,-0.14,
7.845,-0.33,0.45,1.11,0.93,-0.05,-0.14,
7.845,-0.33,0.45,1.11,0.93,-0.05,-0.14,
7.852,-0.33,0.45,1.11,0.98,0.07,0.08,
7.853,-0.33,0.45,1.11,0.98,0.07,0.08,
7.854,-0.52,0.43,1.06,0.98,0.07,0.08,
7.855,-0.52,0.43,1.06,0.98,0.07,0.08,
7.862,-0.52,0.43,1.06,0.97,0.19,0.30,
7.862,-0.52,0.43,1.06,0.97,0.19,0.30,
7.863,-0.66,0.39,0.97,0.97,0.19,0.30,
7.864,-0.66,0.39,0.97,0.97,0.19,0.30,
7.871,-0.66,0.39,0.97,0.93,0.30,0.50,
7.872,-0.66,0.39,0.97,0.93,0.30,0.50,
7.873,-0.76,0.35,0.89,0.93,0.30,0.50,
7.874,-0.76,0.35,0.89,0.93,0.30,0.50,
7.884,-0.76,0.35,0.89,0.93,0.30,0.50,
7.885,-0.76,0.35,0.89,0.93,0.30,0.50,
7.885,-0.76,0.35,0.89,0.93,0.30,0.50,
7.886,-0.76,0.35,0.89,0.93,0.30,0.50,
7.89,-0.76,0.35,0.89,0.85,0.39,0.69,
7.89,-0.76,0.35,0.89,0.85,0.39,0.69,
7.891,-0.76,0.28,0.83,0.85,0.39,0.69,
7.891,-0.76,0.28,0.83,0.85,0.39,0.69,
7.909,-0.76,0.28,0.83,0.75,0.47,0.83,
7.91,-0.76,0.28,0.83,0.75,0.47,0.83,
7.91,-0.70,0.29,0.86,0.75,0.47,0.83,
7.911,-0.70,0.29,0.86,0.75,0.47,0.83,
7.911,-0.70,0.29,0.86,0.64,0.52,0.92,
7.911,-0.70,0.29,0.86,0.64,0.52,0.92,
7.911,-0.61,0.33,0.91,0.64,0.52,0.92,
7.912,-0.61,0.33,0.91,0.64,0.52,0.92,
7.918,-0.61,0.33,0.91,0.55,0.52,0.96,
7.919,-0.61,0.33,0.91,0.55,0.52,0.96,
7.919,-0.51,0.36,0.95,0.55,0.52,0.96,
7.919,-0.51,0.36,0.95,0.55,0.52,0.96,
7.928,-0.51,0.36,0.95,0.47,0.49,0.93,
7.928,-0.51,0.36,0.95,0.47,0.49,0.93,
7.929,-0.42,0.32,1.01,0.47,0.49,0.93,
7.929,-0.42,0.32,1.01,0.47,0.49,0.93,
7.938,-0.42,0.32,1.01,0.42,0.42,0.85,
7.938,-0.42,0.32,1.01,0.42,0.42,0.85,
7.939,-0.35,0.25,1.02,0.42,0.42,0.85,
7.939,-0.35,0.25,1.02,0.42,0.42,0.85,
7.947,-0.35,0.25,1.02,0.39,0.34,0.74,
7.947,-0.35,0.25,1.02,0.39,0.34,0.74,
7.948,-0.31,0.16,1.02,0.39,0.34,0.74,
7.948,-0.31,0.16,1.02,0.39,0.34,0.74,
7.956,-0.31,0.16,1.02,0.38,0.26,0.61,
7.957,-0.31,0.16,1.02,0.38,0.26,0.61,
7.958,-0.25,0.09,1.02,0.38,0.26,0.61,
7.958,-0.25,0.09,1.02,0.38,0.26,0.61,
7.966,-0.25,0.09,1.02,0.37,0.18,0.48,
7.967,-0.25,0.09,1.02,0.37,0.18,0.48,
7.968,-0.22,0.02,1.02,0.37,0.18,0.48,
7.968,-0.22,0.02,1.02,0.37,0.18,0.48,
7.976,-0.22,0.02,1.02,0.36,0.09,0.36,
7.978,-0.22,0.02,1.02,0.36,0.09,0.36,
7.979,-0.16,-0.05,1.02,0.36,0.09,0.36,
7.98,-0.16,-0.05,1.02,0.36,0.09,0.36,
7.985,-0.16,-0.05,1.02,0.34,-0.01,0.25,
7.986,-0.16,-0.05,1.02,0.34,-0.01,0.25,
7.987,-0.11,-0.12,1.02,0.34,-0.01,0.25,
7.987,-0.11,-0.12,1.02,0.34,-0.01,0.25,
7.994,-0.11,-0.12,1.02,0.32,-0.11,0.16,
7.995,-0.11,-0.12,1.02,0.32,-0.11,0.16,
7.996,-0.08,-0.15,0.98,0.32,-0.11,0.16,
7.996,-0.08,-0.15,0.98,0.32,-0.11,0.16,
8.004,-0.08,-0.15,0.98,0.30,-0.20,0.08,
8.004,-0.08,-0.15,0.98,0.30,-0.20,0.08,
8.005,-0.06,-0.14,0.88,0.30,-0.20,0.08,
8.006,-0.06,-0.14,0.88,0.30,-0.20,0.08,
8.013,-0.06,-0.14,0.88,0.28,-0.26,0.02,
8.015,-0.06,-0.14,0.88,0.28,-0.26,0.02,
8.015,-0.07,-0.08,0.72,0.28,-0.26,0.02,
8.016,-0.07,-0.08,0.72,0.28,-0.26,0.02,
8.023,-0.07,-0.08,0.72,0.25,-0.29,-0.04,
8.024,-0.07,-0.08,0.72,0.25,-0.29,-0.04,
8.024,-0.09,-0.02,0.50,0.25,-0.29,-0.04,
8.025,-0.09,-0.02,0.50,0.25,-0.29,-0.04,
8.033,-0.09,-0.02,0.50,0.19,-0.31,-0.07,
8.035,-0.09,-0.02,0.50,0.19,-0.31,-0.07,
8.035,-0.13,0.01,0.27,0.19,-0.31,-0.07,
8.036,-0.13,0.01,0.27,0.19,-0.31,-0.07,
8.042,-0.13,0.01,0.27,0.11,-0.32,-0.09,
8.043,-0.13,0.01,0.27,0.11,-0.32,-0.09,
8.043,-0.18,0.04,0.08,0.11,-0.32,-0.09,
8.044,-0.18,0.04,0.08,0.11,-0.32,-0.09,
8.051,-0.18,0.04,0.08,-0.00,-0.31,-0.08,
8.052,-0.18,0.04,0.08,-0.00,-0.31,-0.08,
8.053,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.054,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.066,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.067,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.068,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.068,-0.22,0.04,-0.03,-0.00,-0.31,-0.08,
8.071,-0.22,0.04,-0.03,-0.26,-0.26,-0.03,
8.072,-0.22,0.04,-0.03,-0.26,-0.26,-0.03,
8.072,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.073,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.081,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.082,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.082,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.083,-0.27,0.12,-0.14,-0.26,-0.26,-0.03,
8.089,-0.27,0.12,-0.14,-0.37,-0.22,0.01,
8.09,-0.27,0.12,-0.14,-0.37,-0.22,0.01,
8.09,-0.24,0.16,-0.16,-0.37,-0.22,0.01,
8.091,-0.24,0.16,-0.16,-0.37,-0.22,0.01,
8.099,-0.24,0.16,-0.16,-0.44,-0.18,0.05,
8.1,-0.24,0.16,-0.16,-0.44,-0.18,0.05,
8.101,-0.20,0.14,-0.16,-0.44,-0.18,0.05,
8.101,-0.20,0.14,-0.16,-0.44,-0.18,0.05,
8.109,-0.20,0.14,-0.16,-0.47,-0.14,0.08,
8.109,-0.20,0.14,-0.16,-0.47,-0.14,0.08,
8.11,-0.16,0.15,-0.08,-0.47,-0.14,0.08,
8.11,-0.16,0.15,-0.08,-0.47,-0.14,0.08,
8.118,-0.16,0.15,-0.08,-0.47,-0.10,0.09,
8.119,-0.16,0.15,-0.08,-0.47,-0.10,0.09,
8.12,-0.11,0.19,0.01,-0.47,-0.10,0.09,
8.121,-0.11,0.19,0.01,-0.47,-0.10,0.09,
8.128,-0.11,0.19,0.01,-0.43,-0.07,0.08,
8.129,-0.11,0.19,0.01,-0.43,-0.07,0.08,
8.129,-0.06,0.22,0.11,-0.43,-0.07,0.08,
8.13,-0.06,0.22,0.11,-0.43,-0.07,0.08,
8.138,-0.06,0.22,0.11,-0.35,-0.05,0.06,
8.138,-0.06,0.22,0.11,-0.35,-0.05,0.06,
8.139,-0.03,0.22,0.20,-0.35,-0.05,0.06,
8.14,-0.03,0.22,0.20,-0.35,-0.05,0.06,
8.146,-0.03,0.22,0.20,-0.25,-0.05,0.04,
8.147,-0.03,0.22,0.20,-0.25,-0.05,0.04,
8.148,-0.02,0.17,0.26,-0.25,-0.05,0.04,
8.148,-0.02,0.17,0.26,-0.25,-0.05,0.04,
8.156,-0.02,0.17,0.26,-0.12,-0.05,0.01,
8.157,-0.02,0.17,0.26,-0.12,-0.05,0.01,
8.158,-0.07,0.12,0.29,-0.12,-0.05,0.01,
8.158,-0.07,0.12,0.29,-0.12,-0.05,0.01,
8.167,-0.07,0.12,0.29,0.00,-0.05,-0.01,
8.168,-0.07,0.12,0.29,0.00,-0.05,-0.01,
8.168,-0.15,0.06,0.31,0.00,-0.05,-0.01,
8.169,-0.15,0.06,0.31,0.00,-0.05,-0.01,
8.181,-0.15,0.06,0.31,0.12,-0.04,-0.03,
8.181,-0.15,0.06,0.31,0.12,-0.04,-0.03,
8.182,-0.20,0.04,0.30,0.12,-0.04,-0.03,
8.182,-0.20,0.04,0.30,0.12,-0.04,-0.03,
8.185,-0.20,0.04,0.30,0.21,-0.00,-0.02,
8.185,-0.20,0.04,0.30,0.21,-0.00,-0.02,
8.185,-0.24,0.07,0.28,0.21,-0.00,-0.02,
8.186,-0.24,0.07,0.28,0.21,-0.00,-0.02,
8.194,-0.24,0.07,0.28,0.27,0.04,0.00,
8.195,-0.24,0.07,0.28,0.27,0.04,0.00,
8.196,-0.19,0.09,0.27,0.27,0.04,0.00,
8.196,-0.19,0.09,0.27,0.27,0.04,0.00,
8.204,-0.19,0.09,0.27,0.32,0.09,0.03,
8.205,-0.19,0.09,0.27,0.32,0.09,0.03,
8.206,-0.11,0.09,0.27,0.32,0.09,0.03,
8.206,-0.11,0.09,0.27,0.32,0.09,0.03,
8.214,-0.11,0.09,0.27,0.34,0.13,0.05,
8.215,-0.11,0.09,0.27,0.34,0.13,0.05,
8.216,-0.04,0.09,0.26,0.34,0.13,0.05,
8.216,-0.04,0.09,0.26,0.34,0.13,0.05,
8.223,-0.04,0.09,0.26,0.34,0.14,0.06,
8.223,-0.04,0.09,0.26,0.34,0.14,0.06,
8.224,0.04,0.07,0.18,0.34,0.14,0.06,
8.225,0.04,0.07,0.18,0.34,0.14,0.06,
8.232,0.04,0.07,0.18,0.34,0.13,0.05,
8.233,0.04,0.07,0.18,0.34,0.13,0.05,
8.234,0.12,0.08,0.06,0.34,0.13,0.05,
8.235,0.12,0.08,0.06,0.34,0.13,0.05,
8.243,0.12,0.08,0.06,0.32,0.10,0.02,
8.244,0.12,0.08,0.06,0.32,0.10,0.02,
8.244,0.17,0.09,-0.09,0.32,0.10,0.02,
8.245,0.17,0.09,-0.09,0.32,0.10,0.02,
8.251,0.17,0.09,-0.09,0.27,0.06,-0.02,
8.252,0.17,0.09,-0.09,0.27,0.06,-0.02,
8.252,0.22,0.09,-0.23,0.27,0.06,-0.02,
8.253,0.22,0.09,-0.23,0.27,0.06,-0.02,
8.262,0.22,0.09,-0.23,0.20,0.02,-0.07,
8.262,0.22,0.09,-0.23,0.20,0.02,-0.07,
8.263,0.29,0.05,-0.31,0.20,0.02,-0.07,
8.263,0.29,0.05,-0.31,0.20,0.02,-0.07,
8.271,0.29,0.05,-0.31,0.20,0.02,-0.07,
8.272,0.29,0.05,-0.31,0.20,0.02,-0.07,
8.273,0.29,0.05,-0.31,0.20,0.02,-0.07,
